ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
-1921909565,namakuimut, kira2 cocok gak capres mahfud md dan jokowi,9/10/2013 15:41,Mahfud,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,0
263042491,mbenk_takeda,Polisi ditembak mati lg..Mkin gak dhrgai militer krna HAM yg selangit di indon ini utk preman.. Dktwain malaysia lah..Hidup capres prabowo!!,9/10/2013 16:50,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",,1
1233563476,arifichaksono,Ngobrolku sama bapak2 penghuni parpol moncong merah! Katanya kalau mega jd capres  jd cawapres krg greget.harusnya pss mega dbawh,9/10/2013 16:52,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",jogjakarta,-1
880671678,mbenk_takeda,Hidup titisan suharto... Capres Prabowo!! Naikkan harga diri militer negara kita.. Hancurkan pembelot negara,9/10/2013 16:53,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",,1
-331679748,Wirvafebriawan,Tingkat kesulitan tidur saat capek banget sama dengan mengingat wakil presiden megawati  itu siapa yah dulu.!?,9/10/2013 17:49,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>","Di Rumah, kamar tengah Lt.II",0
771294797,Him_NK,"Makanya pilih capres JOKOWI : Negara Koboi : jk perdagangan senjata ilegal tdk diberantas, kita masuk era yg menakutkan",9/11/2013 1:54,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Jepara Indonesia,1
310338750,despar54,Capres Dahlan: Visi saya Ekonomi Negara RI 10 Besar DiDunia       ,9/11/2013 2:31,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
89061740,despar54,Capres Dahlan Isk: Visi saya Ekonomi Negara RI 10 Besar DiDunia        ,9/11/2013 2:33,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
1214999802,despar54,Capres Dahlan Isk: Visi saya Ekonomi Negara RI 10 Besar DiDunia     ,9/11/2013 2:34,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
-926638792,erlangga_id,Kerabat diupayakan jd pegawai BUMN : Capres Dahlan: Visi sy Ekonomi RI 10 Besar Dunia    ,9/11/2013 2:40,Dahlan,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>",Indonesia,-1
2146532014,RikoFzarAditama,Konvensi PD capres Dahlan Iskan B),9/11/2013 5:49,Dahlan,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Yogyakarta-Tanjung selor,0
-894468929,damara634,  Rakyat msih milih capres yg merakyat. Pilihan rakyat msih tetp capres Jokowi...,9/11/2013 5:50,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surabaya,1
1209163582,Rizqiana313, iya om....Presiden Jokowi pada oktober 2014 nanti... :p *salam buat dek Raya ya om* mksh.,9/11/2013 6:15,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",~ Dihati ortu ~,1
783833630,WidayatWsb,"Album Presiden Rhoma Irama: Begadang I, II & III Presiden Jokowi: Blusukan I, II & III SBY: Prihatin I, Prihatin II &Prihatin III",9/11/2013 7:30,Jokowi,web,Jakarta,0
1317538067,andikayunani,"Daripada sibuk ngurusin capres, Jokowi fokus aja selesaiin masalah banjir dan macet Jkt    ",9/11/2013 7:49,Jokowi,web,Jakarta,-1
-459134226,Fiikrii_1,"Ditanya Soal Capres, Jokowi Jawab Waduk",9/11/2013 8:32,Jokowi,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Pemalang,Jawa Tengah",0
-699620176,ErliyanaTarigan,"Ditanya Soal Capres, Jokowi Jawab Waduk #dukung #RidwanMukti",9/11/2013 8:37,Jokowi,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,0
-605798123,JokermenMerah,"Klw warga jkt tidak setuju dgn capres jokowi,dan PDIP tetap mengusung jokowi sbg capres,apa jadinya kota jkt setelah di tinggal jokowi?",9/11/2013 10:01,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",,0
271550214,_Ir_Soekarno,12 Tapi justru Mandela menemui Presiden Megawati ke Johannesburg sebagai putri Bung Karno yang dikaguminya. Demikian kata Sidarto.,9/11/2013 10:38,Megawati,web,Argumentatie-mu Terbening,0
493763176,Fiikrii_1,"Terus Puncaki Survei Capres, Jokowi Masih 'Nggak Mikir' Juga",9/11/2013 10:48,Jokowi,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Pemalang,Jawa Tengah",0
347842812,irfansyah2509, kl pdip capres jusuf kalla cawapres yusril. Gmn?,9/11/2013 11:15,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KOTA HUJAN,0
-1470472638,ErliyanaTarigan,"Terus Puncaki Survei Capres, Jokowi Masih 'Nggak Mikir' Juga #dukung #RidwanMukti",9/11/2013 11:19,Jokowi,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,0
1933853639,ediroberto1,"Pasti Puan meski ""belum matang"".Dikendalikan Ibu Mega: Siapa Bakal Jadi Pendamping Capres Jokowi yang bakal dipilih Megawati?",9/11/2013 13:25,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",,0
-979192949,JejeJuventini,"Andai bener Pak Joko Wi nyalon presiden, ARB ngga ada apa2nya..",9/11/2013 13:46,Aburizal,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Solo City,-1
1842567186,blank_75,"Kalau memang baik tak salah rakyat pilih JOKOWI Risma: Kalau dipercaya jadi presiden, Jokowi bisa - Yahoo! News Indonesia",9/11/2013 14:42,Jokowi,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",Solo,1
-1566892073,RadioPepatah9,"#FollowRadioPepatah Ikut Konvensi Capres, Dahlan Janji Tak Kampanye #FollowRadioPepatah",9/11/2013 15:49,Dahlan,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Indonesisa,0
2017791213,BeritaOriginal,"Ikut Konvensi Capres, Dahlan Janji Tak Kampanye",9/11/2013 15:56,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
2100534067,rosela_vina,"Ikut Konvensi Capres, Dahlan Janji Tak Kampanye: Dahlan Iskan menyatakan bahwa keikutsertaannya pada Konvensi capres Parta...  #InfoSehat",9/11/2013 15:57,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Indonesia,0
1199259470,akmaller,"Ikut Konvensi Capres, Dahlan Janji Tak Kampanye: Dahlan Iskan menyatakan bahwa keikutsertaannya pada Konvensi capres Partai Demokrat tak‚Ä¶",9/11/2013 16:29,Dahlan,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Watan Soppeng,0
-780832254,Agung_ajonk,aku deue konco mantan presiden :D MEGAWATI -__-,9/12/2013 3:21,Megawati,web,"Probolinggo, Indonesia",0
1528934660,HalibBalikinz,"   : modal jual tampang 'sosial' doang utk jadi capres, Jokowi perlu blajar dari pngalaman GusDur,.",9/12/2013 4:38,Jokowi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Indonesia,-1
-859169421,ARB2014com,"Mereka berharap, apabila terpilih sebagai presiden, ARB terus dekat dengan mereka dan membawa Indonesia ke arah lebih baik. #CivicEducation",9/12/2013 5:12,Aburizal,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,1
358937837,alexasitompulmd,Kl mgkn pilihan sy adl : Presiden : Wiranto Wapres : Bidang Polhukam : Prabowo Bidang Kesra dan Sosial : Jokowi Bidang Ekonomi : Hary Tanoe,9/12/2013 13:17,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",West Java,0
-993646389,abdulsenen,"  . Kewalik, jarene empu gandring Jokowi Presiden, Prabowo wapres e...",9/12/2013 14:53,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Bancalaan Madu Oro Nusantara,0
366358247,SaputriiAyu,Dahlan iskan capres.. Jokowi cawapres.. Itu baru kereeeeeeen \m/,9/12/2013 15:08,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>","Manado, Indonesia",1
1341655985,ramsesnababan," gak usah.. Ahok ngurusin jakarta dulu biar klop presiden jokowi, ahok gubernur. Hihihi...",9/12/2013 15:12,Jokowi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0
-97342015,oktariands,"Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014",9/12/2013 15:19,Dahlan,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Palembang,1
1159596280,MbahPlayboy,Memajukan UBANisasi '' PAN: Capres Hatta Rajasa ...       ,9/12/2013 16:20,Hatta,despar54,Dibawah udelmu cantik ‚ôÄ,0
-15815251,despar54,"Survey ALVARA: Capres Jokowi 22% Prab 17% JK 7,4% Wir 4,6% Ical 3%      ",9/12/2013 16:33,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
-525576446,despar54,"Survey ALVARA: Capres Jokowi 22% Prab 17% JK 7,4% Wir 4,6% Ical 3%       ",9/12/2013 16:34,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
-1348295785,despar54,"Survey ALVARA: Capres Jokowi 22% Prab 17% JK 7,4% Wir 4,6% Ical 3%       ",9/12/2013 16:35,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
-798257325,alljet99,    #jokowi siapa lg yg mau gabung untuk jadi Tim Sukses Gratis jokowi for RI-1 2014,9/12/2013 17:42,Jokowi,web,,1
1833118069,Ochiochio47,Gue menunggu saat dimana Jokowi jadi presiden. Jokowi punya kharisma.,9/12/2013 23:44,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Indonesia,1
-634214759,susantowahyu809,       saya setuju jika Capres Jokowi dan Wapresnya Ibu Khofifah.,9/13/2013 0:21,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Lamongan jawatimur,1
-2016145847,HollyKurniana,  mang sapa calon presiden....om lawyer.....insyaAllah 100% ga kepilih jd presiden.jokowi insyaA menang,9/13/2013 4:29,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jakarta,kelapa gading",0
1171584010,BeritaKabar,"Ikut Konvensi Capres, Dahlan Iskan Tidak Ajukan Cuti #Berita #Kabar",9/13/2013 5:06,Dahlan,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,0
-368449754,TuitIndonesia,"#TuitIndonesia Ikut Konvensi Capres, Dahlan Iskan Tidak Ajukan Cuti #Indonesia #Tuit",9/13/2013 5:08,Dahlan,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Media Indonesia,0
205746293,mutechopin,Setuju ga kalo Presidan & Wak.Presiden Jokowi & Ahmad Dahlan ? Saya sih setujuuuu,9/13/2013 5:19,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Atmosphere,1
1478740292,despar54,"SurveiSSS: Capres Jokowi 45,8%, JK 9%, Dahlan 7,5%, Prab 6,8%      ",9/13/2013 5:58,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
1747072697,despar54,"SurveiSSS: Capres Jokowi 45,8%, JK 9%, Dahlan 7,5%, Prab 6,8%       ",9/13/2013 6:00,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
2082327050,despar54,"Survei SSS: Capres Jokowi 45,8%, JK 9%, Dahlan 7,5%, Prab 6,8%      ",9/13/2013 6:01,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
-921077727,Him_NK,Join PKB Imin? NO WAY  Setuju Capres Jokowi & Khofifah      ,9/13/2013 6:02,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jepara Indonesia,0
592204497,Wigoloreal, seandainya wayang kulit bin jokowi jadi presiden megawati tinggal kenangan dn tak bisa ngatur si wayang kulit buaya ini lagi.,9/13/2013 6:05,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",,0
-484126434,despar54,"Kapan Dahlan Capres PD juara? ""Re: SurveiSSS: Capres Jokowi 45,8%, Dahlan 7,5%, Prab 6,8%    ",9/13/2013 6:21,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Jakarta,0
1922438165,KaisarBoedi,Dalam angan berkata betapa hebatnya Indonesia jika punya Presiden PRABOWO dengan wakilnya JOKOWI...,9/13/2013 6:50,Prabowo,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Situbondo,1
181097708,obie_maulana,Makan siang klo habis ketemu gubernur itu serasa habis ganti presiden | ,9/13/2013 7:04,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Di Djakarta Baroe,1
-1264137976,doni_fiorentina," Capres Jokowi, Cawapres Prabowo ..klop banget ",9/13/2013 7:29,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Merangin,1
-1807660000,Zain_Hs,Sampai skrg Mega/PDIP blm menentukan capres. Pdhl fenomena capres Jokowi sdh tinggi. Apa krn Mega blm ikhlas melepaskn capres pd yg lainnya?,9/13/2013 7:50,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",Jember - Yogyakarta,0
189749457,Batam16,"2013Menjadi pemuncak survei capres, Jokowi kerap dikaitkan dengan berbagai isu nasional. PDIP mewaspadai isu-isu sebagai jebakan untu...",9/13/2013 8:20,Jokowi,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
22436308,SamarindaNih,"2013Menjadi pemuncak survei capres, Jokowi kerap dikaitkan dengan berbagai isu nasional. PDIP mewaspadai isu-is...",9/13/2013 8:24,Jokowi,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-315382006,gompalisme,"Presiden:mahfud md, wapres:jokowi, gub Jkt:ahok",9/13/2013 8:27,Mahfud,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",,0
-390487653,Hartadiredjo,"   Idealnya Capres Jokowi, Cawapres JK, Prabowo Subianto atau Pramono Edhie, terserah Jokowi mau pilih yg mana ?",9/13/2013 12:18,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",,1
1083354503,ElangTimur_69,Tidak ada Capres JOKOWI itu lbh baik drpd nantinya 'Hasil Prematur.,9/13/2013 12:58,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>","South Jakarta, Indonesia.",-1
929643044,atjeh01,"Program RI-1: jual pesawat presiden (Jokowi). Jual istana (Ical). Jual mobil  (Jk). Mahfud-DI: ""Hiks. Kita jual apa?. Dah habis!"" #StandUpC",9/13/2013 13:16,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Meulaboh,0
-1157352120,EbayNourbaiti_B,Jujur pengen yg jadi presiden jokowi. Tapi terlalu sulit kayanya secara politik itu menakutkan. Mereka punya duit punya kuasa juga.,9/13/2013 13:46,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Gambut. South Borneo,1
-1951088871,nengdyla,"Balon presiden ARB ini iklan kampanye nya kaya ga dr hati,aga2 empet liat muke nye... #twitsadis",9/13/2013 13:58,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Di hati kakak Yusuf Shaleh,-1
-1936205610,anto_dwi,HANURA : HAri taNoe Untuk Ri satU. Emoh presiden wiranto. Muka penjahat.,9/13/2013 13:58,Wiranto,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Kitchen,-1
584918839,Ronnie_Rusli,"""Bursa Capres, Dahlan Tertarik Duet dng Jokowi (Detik)"": Sekedar cita2 boleh saja, cuma tdk tau dirinya Jongos Presiden, beda dng Gubernur",9/13/2013 14:56,Dahlan,web,| contact:081384619995|,-1
-262732075,Ronnie_Rusli,"Kalau Dahlan tertarik duet dng Capres Jokowi sebagai Cawapres 2014 itu namanya tau dirinya adalah ""Jongos Presiden (aka Pembantu Presiden)""",9/13/2013 14:58,Jokowi,web,| contact:081384619995|,1
609602793,SuperbuddM,"5) Mengingat Hary Tanoesoedibjo, di mana MNC mendapat hak siar acara kontes ratu dunia itu juga kandidat Cawapres Hanura brsm Capres Wiranto",9/13/2013 16:57,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",TORAJA,0
879968708,taufikHDYT_1995,"Bursa Capres, Dahlan Tertarik Duet dengan Jokowi ¬†: TEMPO.CO, Jakarta - Peserta konvensi Partai Demokrat, Dahlan Iskan, menyatakan te...",9/13/2013 17:31,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",http://bit.ly/1b8MktQ,0
-1169332543,ShamMoriggan,"Bursa Capres, Dahlan Tertarik Duet dengan Jokowi ¬†",9/13/2013 17:31,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Purwokerto,0
-253649494,Me_AswinDP,Menurut saya akan keren jika Indonesia ber presiden kan   dan wakil presiden  ...,9/13/2013 18:04,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surabaya - Jakarta, Indonesia",1
-603972617,entang_hrs,"Selama ini belum pernah mendengar bapak capres Jokowi bicara dalam bhs Inggris, kalau Pak Ahok mah bicaranya sangat bagus #capres2014",9/13/2013 18:35,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>","Bandung, Indonesia",0
-1193566675,HenryBarus1,": Menurut saya akan keren jika Indonesia ber presiden kan  dan wakil presiden  ""Itu tdk mungkin bung..!!",9/13/2013 19:38,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>",Pin BB 298606E7,1
1208427256,rudyprihatin,"Pareto diagram popularitas capres, Jokowi pada grafik tertinggi disusul Prabowo kemudian entah. Maka Jokowilah yang banyak dapat serangan.",9/14/2013 1:14,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Di sisi Retno Purwanti,0
29138938,lhakimR,"Klu PE, MMD, JK, PS, dan HR bersedia jadi cawapres brsama capres Jokowi, itu baru kejutan ",9/14/2013 3:32,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
529232725,nendrajoy,"2. pilih Presiden : jokowi hrs siap di caci maki dimedia, dan madia juga menghujat",9/14/2013 3:33,Jokowi,web,,0
1403902795,guecantikloh,"kalo vicky prasetyo presiden & jokowi wakilnya gue setuju om""     ",9/14/2013 5:07,Jokowi,web,DEPAN RUMAH MALAIKAT RIDWAN,0
237156511,MyName_Mii,Prediksi saya Prabowo capres & Jokowi cawapres. Krna PDIP pasti tdk dgn mudah membiarkan jokowi menjadi capres #FAVORIT ,9/14/2013 5:45,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÆ</a>","Semarang,Indonesia",-1
1730457844,1ll4_4j4, jadi kapan kopdar capres prabowo nya hahaha,9/14/2013 5:55,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Valhalla,0
120171160,jesicacyy," JK gak mungkin jadi wapres lagi. Jokowi-Ahok juga gak mungkin untuk Capres. Jokowi-Mahfud, gak tau tapi kemungkinan besar gak bisa",9/14/2013 9:17,Jokowi,web,Not Available in Your Country,0
-1373186197,jhdofficial,"Terlalu lebay, aura capres Mahfud MD mulai pudar: Pemilu Presiden (Pilpres) 2014 diprediksi akan muncul tokoh-tokoh  alternatif seper...",9/14/2013 10:02,Mahfud,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Yogyakarta,-1
306667606,Politikhangat,"Terlalu lebay, aura capres Mahfud MD mulai pudar: Pemilu Presiden (Pilpres) 2014 diprediksi akan muncul tokoh-tokoh...",9/14/2013 10:30,Mahfud,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,-1
-905359629,mardian_udjo,"Saya yakin kalau maju jd capres,jokowi bs jd presiden.tp saya kurang yakin kalau dia bisa bkerja maksimal sbgai presiden",9/14/2013 10:40,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",tangerang,-1
239238061,Ono0111,2periode dlu d gbernur...baru presiden Jokowi-Ahok,9/14/2013 10:41,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1
1230040093,Timbulbutar2,Akankah ada konspirasi hitam utk jegal capres Jokowi? Pakai cara2 yg kotor (ancam keselamatan jiwa)? Saya harap tidak but you never know RI.,9/14/2013 11:09,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>",Indonesia,0
-168969912,SumutN,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:12,Hatta,,,-1
465939650,TanjPinang,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:12,Hatta,,,-1
-162551239,Manokwari2,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:12,Hatta,,,-1
506646519,Serang4,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:12,Hatta,,,-1
